study,representation,candidate,seed,analysis_mode,reference_view,view,semantic_family,target_id,target_kind,primary_metric,heldout_point_estimate,paired_standardized_semantic_loss_difference,ci95_lower,ci95_upper,semantic_change_gate,semantic_loss_gate,semantic_gain_gate,n_rows,n_scenarios,n_log_clusters,split_contract,target_source,diagnostic_not_historical,evidence_level,interpretation_matrix_result
D0-D_MASK_PADDING_SENSITIVITY,C_seed3407,C,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,-0.11250879009260241,-0.1974183814182091,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3407,C,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,interaction,raw33.mean_front_distance,continuous,R2,0.9501590127476803,-0.0008882176121654987,-0.22092580359158956,0.21728891509117584,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3407,C,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,masked_mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9186056734159898,-0.01186963122697546,-0.2538014791277124,0.18485672809145892,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.9703834465502144,-0.048858411474656735,-0.21487947616261036,0.2562171567655046,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.heading_change_abs_total,continuous,R2,0.0008270561275897093,0.19053103438211863,-0.006287215412519244,0.3287434128661011,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.mean_speed,continuous,R2,0.9959767170445286,0.013074865192374772,-0.17885219603981056,0.283274726981114,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.rms_accel,continuous,R2,0.8871525692588877,-0.05814606577611059,-0.20699374125793532,0.2533357475940685,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.rms_yaw_rate,continuous,R2,0.1490099872179953,0.12444745821238361,-0.09813918837942864,0.3188823266395901,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.front_pressure_score,continuous,R2,0.8289889784888679,-0.0722744612222447,-0.23958804389374347,0.19411876555014176,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_front_distance,continuous,R2,0.948808145573097,0.030994123174700454,-0.2292916660696887,0.22674398578818994,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_rel_speed,continuous,R2,0.8990326855097667,0.0593691612133143,-0.15574768672203088,0.28317179696027445,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.9677174041386272,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,0.04644676473520537,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.9960678553628445,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.8740773195946601,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.1833570286922207,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.825591674123398,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.9492317359870975,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.9032161307798909,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,-22.510624181572915,1.471665846748213,1.2216549803899597,1.805598572495267,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,ego13.heading_change_abs_total,continuous,R2,-0.13237958833739105,0.26113751076070435,0.09348248061770618,0.392824682576023,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.mean_speed,continuous,R2,-0.4110970675834187,0.5858396641884637,0.4775323694761994,0.7113525788264385,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.rms_accel,continuous,R2,-88.56833559011004,1.4127819047340264,1.1891101934922965,1.7132167382777608,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,ego13.rms_yaw_rate,continuous,R2,-0.10954824326736445,0.3598142863900381,0.19236252266526863,0.5227733968043576,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.front_pressure_score,continuous,R2,0.8320666170436416,-0.06140242630430823,-0.2420442213098427,0.1913141503927657,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.mean_front_distance,continuous,R2,0.9431051866306617,0.13414028889971974,-0.09235143005587558,0.3232517301500915,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9112180259836233,-0.0652521515246993,-0.23990590264570189,0.2072444682089405,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.9799656315638128,-0.17627161768744368,-0.3706703931506827,0.039733495343881035,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,ego13.heading_change_abs_total,continuous,R2,0.17982506769691498,-0.1765764620957086,-0.36366165232036013,0.03362640790762938,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.mean_speed,continuous,R2,0.9977649428981686,-0.284464383724414,-0.4711607624435356,-0.07673220052799473,True,False,True,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.rms_accel,continuous,R2,0.793510631500076,0.08149999524134834,-0.2781754923058032,0.197801827150811,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,ego13.rms_yaw_rate,continuous,R2,0.22335254644217195,-0.09852083684387627,-0.24725676266091473,0.1669175621617851,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.front_pressure_score,continuous,R2,0.8319642786673207,-0.10150968604962225,-0.26127509366944907,0.14543295793907576,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.mean_front_distance,continuous,R2,0.9477993762237754,0.052661223791223274,-0.2454860121281915,0.21147924668706305,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.mean_rel_speed,continuous,R2,0.9051169094284146,-0.032716396815192776,-0.2849007140667422,0.1703208933633921,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.9677174041386272,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,0.04644676473520537,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.9960678553628445,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,C_seed3408,C,3408,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.8740773195946601,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
