dose,dose_role,view,view_status,representation,candidate,seed,probe_contract,probe_selection_parameter,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
dose100,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9545454545454546,0.4588235294117647,0.9833333333333334,nan,nan,nan,nan,1.0,0.7069597069597069,class_0=3; class_1=77
dose100,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9550377882942706,0.9284837553380431,0.972303430208587,3.484463852675924,0.21204294778588959,0.9589593770465649,1.02246937962624,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7362458676926753,0.6614616596066809,0.8109680266385922,3.3030241212470544,0.5135699877400594,0.943370642558457,1.4481480631260377,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8681466412647542,0.7090621087290346,0.9547067683157171,1.0676963259616685,0.363116178013657,0.7871903809187789,0.9460570350851998,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0590927440579532,-1.705402281629851,-0.6438829580837705,1.069272081381147,1.434953917050284,0.7992733239568683,0.5772951657957992,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0213265547712145,-2.3241457380604604,-0.34489790884972754,2.36915571671801,1.421733644101881,-0.11104078762306611,0.18042016665334834,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-41.24891367008708,-87.47690759681821,-21.759945807852418,0.6704145647313998,6.49991643562339,0.14852320675105485,0.0019531454572876005,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-182.62468007200135,-370.70492139537083,-93.5437382136055,0.07263548845746788,13.550818428124604,-0.24753867791842477,-0.016501183440187348,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-40.18377999251417,-69.4776816483054,-25.149260254518893,0.3297790956254489,6.4174589981171035,-0.014674167838724802,0.04084458168429751,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9285714285714286,0.43209175084175083,0.9647058823529412,nan,nan,nan,nan,1.0,0.6380090497737557,class_0=3; class_1=77
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9513546491078864,0.926557751823955,0.9694000719470266,3.630792081774481,0.2205569107784057,0.9595358479675427,0.9878444354952294,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7161302022677045,0.647948143525508,0.788781484850714,3.425446439929955,0.5327943296735576,0.9588392789380279,1.494856698382107,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8790190268896929,0.7446775342709039,0.9433186658304082,1.1534562122358545,0.3478231923122825,0.8224423391011709,0.8356248260386421,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.123251491636038,-6.053605170364485,-2.8998372241084622,1.7662062422792448,2.2634600706961985,0.8882325363338023,0.39001505467023395,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3.0321129475568833,-5.212698058066855,-1.9190382550952927,3.920955385826897,2.0080121880996846,0.8453586497890297,0.7032672229303322,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-7.029728824845646,-12.912776732677152,-4.346467222076964,0.35856997130320833,2.833677614840059,-0.33359118612283173,-0.14102014200739535,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-9.264864136412799,-15.762045564352542,-5.571818164689485,0.017553684651989598,3.203882665831069,-0.25323488045007037,-0.07982750390219301,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-19.972055613253136,-33.82433082893438,-12.63399937375479,0.2517177955133947,4.579525697411593,-0.19983591186122834,-0.04206141763411699,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.948051948051948,0.44680851063829785,0.9789528508771929,nan,nan,nan,nan,0.961038961038961,0.6868884540117417,class_0=3; class_1=77
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7151314554742372,-1.1254136331405329,-0.4348148775922485,24.97833054599064,1.3096302743424333,-0.007686278946370623,-0.910731850036592,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5518109430622553,-0.8047314639581552,-0.36988834203614734,10.140436239656404,1.2457170397254165,-0.1013628036052626,1.0135757243756423,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5231851679332844,-0.7164913345248938,-0.3987721826557889,4.242034113976881,1.2341738807531475,0.009166857194656465,0.04369411185211994,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.2677644114427469,-0.7650815803901441,0.05291268568076489,0.8238079176503689,1.1259504480405642,0.39390529770276606,0.4453223915737009,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.1927202239722896,-0.0814964198813854,0.34796183914455714,1.5995122428551358,0.898487493528825,0.8010782934833568,1.4341506025753412,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.35135734403012,-8.763149437422783,-2.4997346364671884,0.27199668404690436,2.3133000981347234,0.2961322081575246,0.18976705849376668,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-55.638820124809456,-91.33860077817177,-37.995971259029936,0.046323238310155945,7.52587670140891,-0.17060478199718707,-0.0070741518587939456,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-13.852079539477185,-23.769584489557918,-8.108190114835613,0.18743973332667324,3.8538395840352755,-0.23424753867791845,-0.033633998465254986,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9545454545454546,0.4539448380566802,0.9838709677419355,nan,nan,nan,nan,0.9307359307359306,0.7069597069597069,class_0=3; class_1=77
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0691965737356717,-1.5764373293528011,-0.739475489533403,26.202737125434908,1.4384702199683077,-0.2522540671712009,-15.09117238428842,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7331355310663312,-1.0344919316936696,-0.526156461440427,10.358449053186021,1.3164860542620005,-0.07429268994101355,-2.6567532112181755,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.3000290101175096,-0.4552895586942624,-0.1913848573337079,3.317780271825774,1.1401881468062671,-0.02386079005079697,-0.6210766604739236,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.2792893821027911,-0.0309051818362998,0.47607354698747906,0.5725336844739894,0.8489467697666379,0.6746366619784342,0.6318311999953686,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.45881069481438463,0.16204442118782655,0.6176762606327623,1.2489664227359243,0.7356556974465808,0.7942569151429912,1.3848099277949484,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-11.38689309928075,-19.151586160155617,-8.07893515156967,0.4746317643713785,3.519501825440747,0.6208157524613221,0.6079790925435155,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-17.499883324496587,-32.83140673005135,-9.099647451426861,0.020591132591999853,4.301149070248157,-0.41111111111111115,-0.07211056098296346,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-21.278223854614776,-35.47249513449379,-13.828179171527239,0.25872158709319937,4.719981340494344,-0.2484294421003282,-0.10439565311841373,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9155844155844156,0.4179078920466162,0.9556962025316456,nan,nan,nan,nan,0.935064935064935,0.6117954460619635,class_0=3; class_1=77
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.102673485374067,-1.6055784203156214,-0.7627751944966652,26.390026010927887,1.4500598213087856,-0.1280245837004857,-6.937151120638703,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.770827729681939,-1.0661417632679406,-0.5621843924692618,10.47183808728149,1.3307245130687038,-0.09965741046403662,-1.476928445818401,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3408,A,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.29415471011638594,-0.4471222483613996,-0.18349693208993637,3.2887794984369427,1.1376092079956042,-0.048570862459334174,-9.098045511575265,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.802112878509188,0.6951613057778208,0.8683241786278779,0.2948827633674999,0.44484505335095287,0.9120721987810595,0.8638944855139967,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.533867635726437,-4.458231285470962,-1.5586555588875823,3.6541328234565995,1.8798584084250698,0.6947257383966244,0.8344648832580293,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-6.56443263875489,-12.735243029309602,-3.968125211605288,0.3067360140606021,2.7503513664175507,0.22604313173933427,0.11516884495043056,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-6.549646183590068,-11.41783953496443,-3.756606183949355,0.01512890109132593,2.747661948564646,-0.42920768870135956,-0.121516226611511,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-22.534865178168474,-38.08467381206428,-14.071378354654087,0.254594014026947,4.851274593152656,-0.3481247069854665,-0.07824851944260151,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.948051948051948,0.44850038699690403,0.9794520547945205,nan,nan,nan,nan,0.9913419913419914,0.6868884540117417,class_0=3; class_1=77
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.073833369875104,-1.5789545823640445,-0.742590020582971,26.184080877636653,1.440081028926881,-0.16335744723208315,-11.419142894838705,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7603480830761613,-1.0579032704124844,-0.5601944366381856,10.452359485582939,1.3267810984017527,-0.07775151546688032,3.9526734609829464,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3409,A,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.30630750333880297,-0.4633958766033197,-0.196755679750599,3.354097409420986,1.1429381012718067,-0.17425117073254334,-5.125713162958625,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5458180937382882,-1.0861449612874876,-0.22037863847492856,0.9719787477424587,1.2433093314772026,0.7878809188935771,0.48313583852898867,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.89172908570303,-8.569317827037814,-3.0426397643868777,4.615362375823364,2.427288422438304,0.29329582747304267,0.3536054633760535,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-35.77658938495011,-65.70790707743225,-23.282402036345953,0.8164581698005213,6.064370485462618,0.5173230192217534,0.2686988764856524,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-11.65393367178803,-20.90515103742322,-7.130617677857414,0.021180784083369177,3.5572368028833883,0.09031879981247071,0.018950382281438628,nan,nan,NOT_APPLICABLE
dose100,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,B_seed3407,B,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-16.071336536490232,-28.230967472960288,-9.994397220091383,0.22915160806283258,4.131747395048521,0.07388654477262073,0.038833425856096095,nan,nan,NOT_APPLICABLE
