session_id,declared_outcome_exposed,reservation_or_permanent_conflict,exposure_stage,exposure_type,development_or_evaluation_use,training_use,confidence,evidence_sources,notes
2021.09.03.16.25.50_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.03.16.38.35_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.03.17.02.10_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.03.17.40.20_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.07.13.06.36_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.13.32.12_veh-43,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.14.34.34_veh-43,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.16.51.32_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.17.29.55_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.18.12.06_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.18.47.17_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.19.17.35_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.19.47.56_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.09.20.07.29_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.13.58.49_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.14.26.51_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.14.44.55_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.15.00.33_veh-45,false,true,R1_R2_OR_A5_RESERVATION_AGGREGATE,RESERVATION_OR_PERMANENT_CONFLICT_ONLY,NOT_ESTABLISHED,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.17.09.03_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.18.03.24_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.19.22.47_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.10.20.06.13_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.13.13.20.43_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.13.14.24.27_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.13.18.55.23_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.13.19.54.06_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.13.21.07.09_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.12.49.18_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.13.06.21_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.13.26.07_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.14.18.26_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.14.30.33_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.14.57.57_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.17.01.41_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.17.41.38_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.15.18.28.05_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.16.15.12.03_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.12.58.10_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.13.27.08_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.14.16.10_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.14.16.24_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.14.49.23_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.16.35.20_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.17.36.45_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
