source_partition,db_path,db_file,size_bytes,mtime_utc,sqlite_readable,schema_sha256,db_fingerprint_sha256,scenario_tag_count,unique_scenario_token_count,token_set_sha256,log_count,log_ids,locations,map_versions,map_compatible,status,error
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.17.42.50_veh-08_00931_01048.db,2021.09.20.17.42.50_veh-08_00931_01048.db,18653184,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,2c4e6a7aa7d86fd43daeb4c9c15a9167b17d1c82fd3681c83ea1202163a2715c,3016,1509,40becc287c71ad0b6262290376f29a5c9efe1da6bcd2199e50ba23d4a2ea29a1,1,2021.09.20.17.42.50_veh-08_00931_01048,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.17.42.50_veh-08_01078_01775.db,2021.09.20.17.42.50_veh-08_01078_01775.db,137756672,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ab8774a29a30c8058b9c6d774873f91f584534dfd449093c563b4b28bd32e763,17244,9766,1a1b116bd3cfda71c80f6fd932e293301b09538e426cb8caf9be48d6d191b3ca,1,2021.09.20.17.42.50_veh-08_01078_01775,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_00078_00230.db,2021.09.20.18.15.46_veh-08_00078_00230.db,19480576,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,7f6ab151df5c3ba4e60345688785dc538b189bd9e6b0177770f52f22047c8901,2546,1721,1540fb1593512a60297d95d1efdef7613456e539439b5db514d34e8e05bd0130,1,2021.09.20.18.15.46_veh-08_00078_00230,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_00448_00546.db,2021.09.20.18.15.46_veh-08_00448_00546.db,7413760,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,170f1417a6b5039d134f6577abb34381f5baae74560b4fb179bd81c94fe105da,1661,1043,72fe66e6d792ee1cefbd4d3735d8cad66f264269d272e0e729be5ad7922f39d5,1,2021.09.20.18.15.46_veh-08_00448_00546,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_00796_01182.db,2021.09.20.18.15.46_veh-08_00796_01182.db,39178240,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,2c4c9c86a0ce7ef9f2bac842611e4573cc39871000d6a60c303ece999c1b7832,9782,4991,945d275e2717207b8bdb09b6d25169e314fa6f59dcc9ddb4b8029241c5d9c41d,1,2021.09.20.18.15.46_veh-08_00796_01182,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_01197_01333.db,2021.09.20.18.15.46_veh-08_01197_01333.db,26255360,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,df2dcd58a9da0d811985003e2d36abddb582d70fd7105d839554e7069a3ad7ef,3486,1912,d169d279a1507d6a10936fe9252d5122d57d25a2e72c5f1bf539320cab22f8fa,1,2021.09.20.18.15.46_veh-08_01197_01333,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_01355_01523.db,2021.09.20.18.15.46_veh-08_01355_01523.db,27054080,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,1933572e03effaf91150af49bcd934d54e5b80be926d71214e62adf0133a69c6,4473,2228,be638ae44c94bc4f14f04bee9b986cadb9790ca90548a9aa82e6823346a4302a,1,2021.09.20.18.15.46_veh-08_01355_01523,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_01534_01667.db,2021.09.20.18.15.46_veh-08_01534_01667.db,15839232,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,bb5a6b48a248f18a4c9f0cf721ace7bb614c4cdee4f1a8f735374154c7bb109b,2661,1556,7af2ae151ac7eaf7ad30e45c1d6de2235bb436f3a6207633b6afb928ebfbc811,1,2021.09.20.18.15.46_veh-08_01534_01667,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.15.46_veh-08_01820_01912.db,2021.09.20.18.15.46_veh-08_01820_01912.db,6819840,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,1f9fae1959b8dcdd44c43550a0c5c54476dfd0c13c0748873a7152a29cacdacd,1799,1142,32fa32d262e893044bb6a8ab7bfbe356ef0d4dcfe7fc894b45bd109aa44807f6,1,2021.09.20.18.15.46_veh-08_01820_01912,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_00069_00483.db,2021.09.20.18.55.11_veh-08_00069_00483.db,41271296,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,7efe663292c2b06cd2dfeb9203bc4a7adb1e6829cd4abaf2e2c64994e815a74f,10412,5498,5ff88a7c93d196859e1a10e7ef6dfe60255562278ae07d2cc6bc8deffeb755c5,1,2021.09.20.18.55.11_veh-08_00069_00483,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_00514_00622.db,2021.09.20.18.55.11_veh-08_00514_00622.db,18722816,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,fc1f6856d753ef87da9302fab3bb9045fa94ce303072fb0d68c0d04136453d64,2309,1362,c5638f2362bfbbae85939eb97da04e0cc1885a28cad529de3cf371368fb04a3c,1,2021.09.20.18.55.11_veh-08_00514_00622,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_00649_00828.db,2021.09.20.18.55.11_veh-08_00649_00828.db,39030784,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a4a3333cae8eb2846f97383ec3e32636b47f9d2b65b54d9ea7397486beedac6c,5112,2793,246dbc3e2cede43c340e26ecff2aeff3f5906fec434519ee0a14a3b9d86cd32a,1,2021.09.20.18.55.11_veh-08_00649_00828,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_00839_01047.db,2021.09.20.18.55.11_veh-08_00839_01047.db,31936512,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,371505aa8a8d29213a8f41142a4ecfe141b48740d9d541b72a012abf028a012f,4875,3017,1a3aa8fa4b380e7afaa0b289804750231fb5ce2a0f9af43d94669933eeb69093,1,2021.09.20.18.55.11_veh-08_00839_01047,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_01058_01373.db,2021.09.20.18.55.11_veh-08_01058_01373.db,50659328,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,056522be3bd8410355573735f731473bd6fb588e2279be301293b4b61bee7a02,8598,4452,71f1e6e6346ca55d4035afeb0c2ac7c809554784d9450bf899f715cbaa3feff9,1,2021.09.20.18.55.11_veh-08_01058_01373,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.18.55.11_veh-08_01713_01826.db,2021.09.20.18.55.11_veh-08_01713_01826.db,9519104,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,8062dafd502729df33478c9edb5088a5d87b73ec0e8c7b9ad0848809af0a1e99,1798,1039,43cf6d84428b19b01cdfaa8e0a84026c9103ab641e507d28abc1f836e3a5667d,1,2021.09.20.18.55.11_veh-08_01713_01826,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_00032_00111.db,2021.09.20.19.38.32_veh-08_00032_00111.db,6479872,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,d1daf4c1a57c298363c019ae14a389f6da02896bb018978bf379edb873641e43,1582,1031,cea6c27411d412f0908b35b0fda9e6f695587c16e1c471d8aa22a29601251615,1,2021.09.20.19.38.32_veh-08_00032_00111,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_00236_01202.db,2021.09.20.19.38.32_veh-08_00236_01202.db,135593984,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,b28f89a7db5f85f9955d6747df18a15bc606d22f548b2111cc059eb2ebbc4510,24536,13756,c71429fcd297756fd5d622330cfe2fd4e7b58110507c9f09f554e4156f2389c5,1,2021.09.20.19.38.32_veh-08_00236_01202,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_01264_01548.db,2021.09.20.19.38.32_veh-08_01264_01548.db,46768128,2022-09-23T05:50:49+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,33a7bf8ad10380627eab664deb75be78db6080ff7af2dde5fc4a28e5283256fc,7791,4106,7042b5ea0ec08b82859d635184c42b0dbd898bb3074822084d2828f6f41c3288,1,2021.09.20.19.38.32_veh-08_01264_01548,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_01559_01704.db,2021.09.20.19.38.32_veh-08_01559_01704.db,20385792,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,00cbcf242c0def5b9b2f7d8a7af46c9202692af42967ca4f03fa80ba6dc1313b,3062,2025,71de7a0947c6711a38c053050cf03bea0667ed3b197ca6b5dba62a98ae6efdae,1,2021.09.20.19.38.32_veh-08_01559_01704,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_01727_02198.db,2021.09.20.19.38.32_veh-08_01727_02198.db,66363392,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a120a90c5a9d681a792b9139d30b537f85f75c190dd28f11e051b48b40d86ef6,11788,6168,cefb50a909b8eb05bfb45031e4a000ab7331d45484fd2fff6718beb5e5bd1e80,1,2021.09.20.19.38.32_veh-08_01727_02198,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_02246_02569.db,2021.09.20.19.38.32_veh-08_02246_02569.db,55091200,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,64117044373b3e8ed2289816e2f97bbacc61c614a5e9a4d18eb2cffee72e94b1,8031,4483,281f2701e4f1fc47a78226534643b69e7fe0a1e927fad40a4aea019409b49afb,1,2021.09.20.19.38.32_veh-08_02246_02569,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.19.38.32_veh-08_02581_02803.db,2021.09.20.19.38.32_veh-08_02581_02803.db,29040640,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,3441107bd5a38de589c97c6d1da5cd5fe553bc62b1c752fdc94220b9a7c5e120,5885,3223,a310ad5a43c95d765de3c486242c23bc4ee124b82a8eb0241688ab0f88009940,1,2021.09.20.19.38.32_veh-08_02581_02803,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_00211_00332.db,2021.09.20.20.32.00_veh-08_00211_00332.db,8753152,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,e1e0ae63f89a1239e4de77bf392407cdafb8aa3d92c3678ce1964604d0f41dcb,2321,1513,bbb7e9f9cd30c6f3bfe5bb88401a05cd20729ce0e7d1d707b6ace63bf78fe5be,1,2021.09.20.20.32.00_veh-08_00211_00332,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_00399_00717.db,2021.09.20.20.32.00_veh-08_00399_00717.db,32276480,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,e3356c47f766c903e07cb34ada4c6cc66db0631d6de27daee5952c711052e313,6568,4944,ad00796365ceeb51b3d6dc345f9d50e7479a8f5939c2ca17e6d7ea7d41d4779e,1,2021.09.20.20.32.00_veh-08_00399_00717,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_00746_01631.db,2021.09.20.20.32.00_veh-08_00746_01631.db,156401664,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ed982d63e73e531cccbd54d455a92e227c123e449dd555ccba64c6f03571e1cb,23840,12456,df73ba0338d9184e521d6ebba2fb30a5235ff47420c9647c3c804ec00aacae64,1,2021.09.20.20.32.00_veh-08_00746_01631,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_01655_01720.db,2021.09.20.20.32.00_veh-08_01655_01720.db,15953920,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ab963c599264f09af4bbe807311a1a86a9754347888dd27ae08e1324c93c409c,1798,807,2402e7461e3e20ba544c1b9fbfbc7487dbb9bca392d9ed5e1891dc8978409588,1,2021.09.20.20.32.00_veh-08_01655_01720,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_01745_01991.db,2021.09.20.20.32.00_veh-08_01745_01991.db,44314624,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,4d454cffc8e8314074e7bc73d40ecfd847627ee7ddcea842e3d5c8d63e0febfe,8307,3472,2401e6648d519f6d2b3126bed3b84a6380d7f26c556d6dd6576111a131c9ef0b,1,2021.09.20.20.32.00_veh-08_01745_01991,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.20.32.00_veh-08_02014_02781.db,2021.09.20.20.32.00_veh-08_02014_02781.db,152711168,2022-09-23T05:50:50+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,0a0b2eece43859487ce87b0577b6a942632bda5cce80a9b1d246d4fa5de88ac0,20796,11203,744c04ac0b0d398840fc2c8f14a44d0ea8b3de2460a52004639b3aa8118114dc,1,2021.09.20.20.32.00_veh-08_02014_02781,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_00517_00688.db,2021.09.21.16.42.24_veh-08_00517_00688.db,25055232,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,aa23b4376ca2f3a3517d8086bf61cdc093bed253bb0032f782f6daf6eb2de09b,4300,2834,83f4188dca154d3391d22e799f75d4593ad6782a009a690f8e8af5f3bfe61981,1,2021.09.21.16.42.24_veh-08_00517_00688,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_00857_00944.db,2021.09.21.16.42.24_veh-08_00857_00944.db,5808128,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,130883aeff28ac7e8938b5c11fa0c8c62b5684599551ec6dc1912efb5e2015e8,1975,1436,626c1819868b5ac940fe92298a065275c27be359a3cd8ff1f71c6b269b1517b2,1,2021.09.21.16.42.24_veh-08_00857_00944,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01083_01215.db,2021.09.21.16.42.24_veh-08_01083_01215.db,10817536,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,25c3ed89014df7f35f447a9531032f0c55454a92478c5a7a1f6549a16ca921b3,2930,1879,3622074ca8a413b0202429da87fe28121a152ee6432e9952c52886a638270923,1,2021.09.21.16.42.24_veh-08_01083_01215,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01243_01526.db,2021.09.21.16.42.24_veh-08_01243_01526.db,31924224,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,063cb489b20142f77ed8f10c0d0eaa057737335bca6a350bf7e5a36d58867b27,6248,3672,6c1399d9bd36dfd52e398ee6fed081a51e92d3d9b487a83eb7bebbdfb6866f39,1,2021.09.21.16.42.24_veh-08_01243_01526,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01600_01735.db,2021.09.21.16.42.24_veh-08_01600_01735.db,35938304,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a291699db49e1a9cea80a5828d0aff382fab97ffdd02572c7f475695e6f2f497,3169,2224,cc931fc6b2eaaea6c8c8b8621f92ecf5b901c46524fe614602fb7e2ca370d013,1,2021.09.21.16.42.24_veh-08_01600_01735,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01761_02092.db,2021.09.21.16.42.24_veh-08_01761_02092.db,50933760,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,e853dbf2531dda636241b6afdc58c83a38ba1271aaf7d4947c6f9b7aa1f85e57,6995,3756,30d10082e6ad50db0f13d031ad90cd0abc3d96c955b4d2aa6e0a7cb303126c5f,1,2021.09.21.16.42.24_veh-08_01761_02092,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_02115_02448.db,2021.09.21.16.42.24_veh-08_02115_02448.db,74379264,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,f769bf4febb7e8fe8ba266cfca26da9bf52a85ad0350675d3470992b1ef69335,7411,4272,2302c509a53f40bb63dfc0d134dc2f61dc3bd9e392edf38838324957dc70ef0a,1,2021.09.21.16.42.24_veh-08_02115_02448,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_02474_02610.db,2021.09.21.16.42.24_veh-08_02474_02610.db,20656128,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,5142cb1ff162a094f1e4bb430863bfa824dcc2d357412d1f13c468ecd35b067b,2788,1685,d891b29d9419638b4dd53a49eb03b22914eb1965108e93be1ec704eed8df9d27,1,2021.09.21.16.42.24_veh-08_02474_02610,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_02630_02751.db,2021.09.21.16.42.24_veh-08_02630_02751.db,28299264,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,cfcd5f4eb2f2e3fbcf125c5273eda9161d80517e2e85f5f412656ff54233781b,3179,1699,0193e9672aaff94ae44aacd89d996e370281b1c883e84fd89245057e334d665f,1,2021.09.21.16.42.24_veh-08_02630_02751,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_02986_03066.db,2021.09.21.16.42.24_veh-08_02986_03066.db,5734400,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,b652facb5908313e12868d42aa5eb14cdab416e7199160016e3713aebd8c7bd9,2159,1375,fa3c21727e37a2229de2ba2383b815231417a1ba18fcbb72d798da3381056568,1,2021.09.21.16.42.24_veh-08_02986_03066,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.17.53.12_veh-08_00363_00445.db,2021.09.21.17.53.12_veh-08_00363_00445.db,6430720,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,bd2fd1b7660e4490934fd1cca52d78d320d4a1951f452ab05674a7d57f46da13,1996,1011,049f3da0d57886cf1106b6e4898599461673b8edd68789cae74661df7ed0fab4,1,2021.09.21.17.53.12_veh-08_00363_00445,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.17.53.12_veh-08_00458_00526.db,2021.09.21.17.53.12_veh-08_00458_00526.db,7213056,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,45ec7ea1251139097b509cbf890d383b7a7b4a92fee32088666c9eb08069a82c,1689,1142,01cbd6a42363de1341aac2a1f255a1702a015e426f4e84f6638670b2e986a180,1,2021.09.21.17.53.12_veh-08_00458_00526,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.17.53.12_veh-08_00549_00614.db,2021.09.21.17.53.12_veh-08_00549_00614.db,11288576,2022-09-23T05:50:51+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,28fabb26b98e5cea53e0d5a1496d642bad978e7c2876fefe689742be455e1911,1533,830,adcefc130fc3599f3f3373c48b0186490da121002ed772475d2564196fe4b006,1,2021.09.21.17.53.12_veh-08_00549_00614,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
