session_id,exposure_class,raw_candidate_scenarios,ranked_candidates_examined,representative_log_id,representative_scenario_token,source_provenance_status,representative_source_partition,representative_source_database_fingerprint_sha256,selection_rank_sha256,execution_initial_speed_available,execution_initial_speed_mps,initial_speed_ge_3_61,native_route_available,native_route_identity,route_reference_complete,map_support_available,scenario_loadable_metadata_only,precontext_fields_available,precontext_id,production_executor_compatible,duplicate_alias_status,static_eligibility_status,exclusion_reason,ambiguity_reason,final_primary_roster_member
2021.09.02.12.54.17_veh-08,E2_BENCHMARK_ENGINEERING,35173,3,2021.09.02.12.54.17_veh-08_00341_00924,bfd94d40dbf85a88,COMPLETE,train_pittsburgh,c0a1ef1cb6442ce7740f688c25c6895df6140678bc841b3613eb8edf678f2bed,000513d4132ba6c44f612aad54d79cb233662185e62d108ffd76bdbb8d649954,true,7.585663,true,true,7f028d4e888c3e42ca4153011ce7278ec84c89100785eea23dab65aedb134e0d,true,true,true,true,48aa57d91dd0ffa76a9f87bda5b2c67d5ec1f57114dc21ac804b7406568821cc,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.02.14.10.27_veh-08,E2_BENCHMARK_ENGINEERING,46024,1,2021.09.02.14.10.27_veh-08_02043_02167,cb546eedbf255421,COMPLETE,train_pittsburgh,6c11435ddcfb2cfc80369e621b4eacb44f9787ba04bc1e5cab48594b1e81d74f,000019b97aa64eb741942498b91f6f0af7dcb583bcf1ee1e868c989e355ed9e4,true,10.760236,true,true,dae6a986f2e14baa8fbcf1421bab4d08af90db2df860cece287b8d17c5a4f3e1,true,true,true,true,fdf7a88c0b5962e1dc48726a7ecf3ffd60db26d30939ceed0d3fb2a1d52534d3,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.02.15.07.50_veh-08,E1_UNRELATED_HISTORICAL_USE,15128,6,2021.09.02.15.07.50_veh-08_00016_00379,0f02fd15171c5dcb,COMPLETE,train_pittsburgh,3e0e102065de40e721bc548555ade6efbe650f53d975d733e28edddb67a1cd38,002095f0a948e3a5feff3f3552575889e35001f41f5f0bf1cae334c39979f38d,true,5.983260,true,true,cd18b1eeea827cf661f25b915ea78f850db604eecc85131a3eb45a68cacce36d,true,true,true,true,9f865513d034fbc0632cd005f6417ba5fc9526f07e6b9c0215e0f2dcfb690ad9,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.02.17.04.02_veh-08,E1_UNRELATED_HISTORICAL_USE,31750,256,,,COMPLETE,,,,false,,false,false,,false,false,false,false,,false,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_AMBIGUOUS,,"NO_ELIGIBLE_IDENTITY_IN_DETERMINISTIC_TOP_256;PREFIX_REJECTIONS=EXECUTION_INITIAL_SPEED_BELOW_3P61:96,NATIVE_ROUTE_REFERENCE_UNAVAILABLE:ValueError:60,OFFICIAL_EXACT_SCENARIO_RESOLUTION_NOT_ONE:100;REMAINING_CANDIDATES_NOT_MAP_EVALUATED",false
2021.09.03.14.16.10_veh-08,E2_BENCHMARK_ENGINEERING,35848,4,2021.09.03.14.16.10_veh-08_01944_02312,6047a409901056ce,COMPLETE,train_pittsburgh,ace44787a58179e31473d6669cb475524d0cdc318d5250f7467bb5ec3f7eb8f2,0009c1ef20a8e49b8e9b277f12def5570dfe2fb5fb53527aa1aa9a25666899b5,true,10.557375,true,true,9813a7f59c4e59e78c7d48db8e4dc654559e4272daf58e151b906d0275988f58,true,true,true,true,f4e7b3ee4eacdf0765d02d5428dbc8cd74d631989ff0ed721740bf2a02b0a07e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.03.16.25.50_veh-42,E2_BENCHMARK_ENGINEERING,19911,7,2021.09.03.16.25.50_veh-42_00016_00340,cf821fe00f81559e,COMPLETE,train_pittsburgh,e26e56b8d1a494a202e40e7421ed9f87ea06e2e77d3e18407d32409a969d7290,001edc1ee4fec3af60d0f3bc8fc4c76946871f94444d6fff873184b05084c4ff,true,13.793643,true,true,4663007d9e79ec447591ff71ce8df8fad1dcc35a3fecd10d2b453d224e923ff0,true,true,true,true,24cc6c53eec4aff535f4a631e6733c48edc99966d858e6973e76184937e773c5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.03.16.38.35_veh-08,E2_BENCHMARK_ENGINEERING,42505,8,2021.09.03.16.38.35_veh-08_00026_00837,dc276862ba4a5f1f,COMPLETE,train_pittsburgh,65dc1033f0f5030cd9484f0e190ce58c1fa8c81def9d04f1db8fedc2a2afaef5,0010ce5cc53db7ce459c959594e4d97156319d3851c4f6f403eec136a168fd63,true,12.353634,true,true,ee05001ed8e4d1a94e5ce493883690fe4f26e70d7d3a9d5941ec7d25c106b31c,true,true,true,true,c55aa29de71e37089e0f5ed22b5fb158aa8f5e01327ce48f7a9598d99b0b451a,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.03.17.02.10_veh-42,E2_BENCHMARK_ENGINEERING,24033,4,2021.09.03.17.02.10_veh-42_01804_02024,0b7c6c51de7e564b,COMPLETE,train_pittsburgh,76f32c575f9a260b34bf52a894e2856b2dddb88be85dedd927a2df21352d5165,0007d21412eae181b4b162e63f6c00b17f6ae51b76f07b7de1b149a00189f4df,true,11.674582,true,true,5d31b6edae57c5edbb7d58787fdf6a5746bdb0684c93b3b5dcc9b18e21bd27c9,true,true,true,true,907fb1b06023c94b2f41c242fc78b891569ff2bb537731ca46b2ae80ab1e7c65,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.03.17.40.20_veh-42,E1_UNRELATED_HISTORICAL_USE,25198,1,2021.09.03.17.40.20_veh-42_00142_00931,d77fb3beaece5170,COMPLETE,train_pittsburgh,9d919673535b16fd23d30b6ae80161a08001460d8a010a8f21078078d8a1deba,00057ccce67fd360bc3821128fbce7a321882250abf80d31040c6d8d0c53fab1,true,5.635684,true,true,26b3b8af4eee4c3cff17147b8a8a6e3c890bb9d198b4e9572c8648993f832d38,true,true,true,true,bee4d69955b11a010801db6ca8722b588def19cee26ba8c02841337b2fd1ee77,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.07.13.06.36_veh-42,E2_BENCHMARK_ENGINEERING,20377,4,2021.09.07.13.06.36_veh-42_00954_01243,b4d91b51e3715360,COMPLETE,train_pittsburgh,e13d6383781007b144d6a15cda2bf74c6aa6613c476d3e7e3da28d9ab71f893a,0004e5c4be892f2ad96a50a0b33dff3ec6e38e4b1a835e1788c29e9ef14f5bcd,true,8.663138,true,true,82928756c2d84175d4e72245e7c4ee549ebad9b451880695a54594d2e6ce8dfa,true,true,true,true,34d3076da5548f1f643f905b304b6576622193c699767ddabd9c6a72d616e8a0,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.13.32.12_veh-43,E2_BENCHMARK_ENGINEERING,37852,4,2021.09.09.13.32.12_veh-43_00646_01672,6228d5e3f50057d7,COMPLETE,train_pittsburgh,4e3a784614ab0568d9e88dd36d6ad1a6b311ca329710bf83da5dd9c5749f0c83,000416667f19ddffd825a843b4f1250c032c54839114a5ca1efcfa230fe5dd59,true,6.797507,true,true,98170b68b06530e0ee604a20ab3ba3992c6660d49b2311d7975576a29c9e8d63,true,true,true,true,28be2e30c0ae17fc7a24803fcb3f2e26bdadc3fbcbda689a9c89a7f26669b91e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.14.34.34_veh-43,E1_UNRELATED_HISTORICAL_USE,34596,2,2021.09.09.14.34.34_veh-43_00093_00870,9aa2e136863559e3,COMPLETE,train_pittsburgh,6cfa5a7fbcfe4ba4e17c93ff0e64691125068d65b2c410e17820fd7a44810db0,00023d0010dac08f8942f81daffcc102879bd22fb5f6b92d2b8ea439d3529061,true,7.773873,true,true,196df6d5b57b38bc823f1b1a8542164fdbb75df8cc81e67c6ad03bfb3055c002,true,true,true,true,be817c647462735aae95d97df6ddaf0b573336edf3affddf96b49f692756bbaa,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.16.51.32_veh-42,E1_UNRELATED_HISTORICAL_USE,8777,3,2021.09.09.16.51.32_veh-42_00161_00562,cbab3d3262005b49,COMPLETE,train_pittsburgh,7aeaf1b6d6793f5d34b17d44a65ecd361204b02c1960bcf5b07cdfc8cdab6670,00089483b0fcbeb9de8ccc202f79dfe83e011e7895b59ae413ebbd790f552d5f,true,13.680542,true,true,477446863dc4a6a6872dc68881aaf17f55fb54baab41763a200c24bd1f6bcbec,true,true,true,true,3f7d6d6507b197be32bb6879af916f06cda9c2ede4a23906e083dcbd0cdd0add,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.17.29.55_veh-42,E2_BENCHMARK_ENGINEERING,18880,4,2021.09.09.17.29.55_veh-42_00016_00151,607433a017e75c86,COMPLETE,train_pittsburgh,0ea59e902394cc07d5c9a9aa7a109ad5ea129c94d4458868e7e4a4478fd5951d,0010724f1d4f64e3b9d79903abbae5062c6c57417822019da02d4fa754333988,true,5.958606,true,true,d3861bbd728903176699aea2c4670f2733c1703b80b8b72b6097b8300757a33e,true,true,true,true,0f881553ca625892a3fe1b6318d30f512a06da3f63ab6e7fdf33d8bb1a29d7ef,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.18.12.06_veh-42,E1_UNRELATED_HISTORICAL_USE,20307,1,2021.09.09.18.12.06_veh-42_00036_00389,b0a3380acf8f596a,COMPLETE,train_pittsburgh,cd579e41c8cd1c4aa575a0b5c7f0774f340707a265c05c57bd41a1bd413e6f8d,0001913a700f975f61a9d291210689a17aecc926f2c89ecf296403633e4b18bc,true,10.447341,true,true,0cac29f07cd7357b5de85107b8650898696b1c6fded3cee312cb3223b30aed19,true,true,true,true,5d9ee4ade5b9e57df5d38dcc34039950e54095a2b55e4f0ec48049ca5227f874,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.18.47.17_veh-45,E1_UNRELATED_HISTORICAL_USE,37789,1,2021.09.09.18.47.17_veh-45_01201_01645,a28a6eba9c635c95,COMPLETE,train_pittsburgh,6fd66b0a09a0d599361abede85f25aef1c2e0ffa9650a365bacd38bdb5e0b75a,00019a15bd2ddba83948abcf165abb6c23c2d1190e57bc005670eb122aa85b98,true,12.147091,true,true,a0cc0b66b1d98f4f71c578539c5e6b0cbcab3a1b5ff0b9f423d5f231d92afd35,true,true,true,true,5b08adafb57d31d0ac30f27c2b4aa510b7a9a387edb6e543468111b95a24c96f,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.19.17.35_veh-42,E1_UNRELATED_HISTORICAL_USE,18408,3,2021.09.09.19.17.35_veh-42_01051_01399,a26e55b889a75777,COMPLETE,train_pittsburgh,170ca1ef4caeac2cbf2b51d285fb038f5d6d9bcaae45b09c5cc7e005ef920940,000b4e97a49f53d151c2490c48ad039c206811a7a84800a718ee0ff8cd4afd1c,true,5.684185,true,true,732253187f0ceb029cd668db2441be415be75bfeaeab1c3cfc929190d3b34dce,true,true,true,true,6e8e667c5d2a17f515c3d5039e476bbfd2df0bfa8df30ca2c1eb227e2e2c2f4f,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.19.47.56_veh-45,E2_BENCHMARK_ENGINEERING,26135,1,2021.09.09.19.47.56_veh-45_01177_01260,d08c4ec5e7fa58c8,COMPLETE,train_pittsburgh,1c3c1f9ff7d2bac4ebcd93582be112cb4591f7bff3bc3ed725f42a239f7b5f84,00001994b5bb9cecf11197dc81cb34bc0df4f716cf0812b9113f89569b35aa46,true,12.454836,true,true,4ad43352c909640f85cbbc1673171ba5f238b59ca58deb8274e5edc53e425065,true,true,true,true,d411079f68485772768985d644a27801a0276a3ad41436976e870d613e4d1a14,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.09.20.07.29_veh-42,E1_UNRELATED_HISTORICAL_USE,20879,7,2021.09.09.20.07.29_veh-42_00466_00828,54018051607c55ce,COMPLETE,train_pittsburgh,42b7f77a48a85be823b2b92d5ee9a9917fc6619d93fc5eac02b7446910826317,001d915bfb95d0a8b70c1e7cc0a94f5de9a6bd2e5372e003663534dbb6ca3f86,true,4.790779,true,true,8c61107d17a0eed13d292e06a522433f1ea55b7f7a3d8498947e73c172cdf23e,true,true,true,true,c4077c6cc2a520155e1a4abf42a5a9a58b1a91f45a70eadbb32b6d92ae5b0a68,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.13.58.49_veh-42,E1_UNRELATED_HISTORICAL_USE,28728,4,2021.09.10.13.58.49_veh-42_00119_00710,7063c455eb4e54ae,COMPLETE,train_pittsburgh,a0b6c64648bb46029d958dc52281279b8b34c06f1b3e67ca92975cb623ff3165,0005aa89139ad03f519676c30136ac8b4653f8f80e1728933effa6aab8d82d6a,true,5.472979,true,true,6b0bded33431d0c90c5cfff23b54262d9607b6e1fbe242cdbf97e68b382564a5,true,true,true,true,7cfde72cc1d2c1cd3054e984a8789cb4440925dd594353469d4bdd4e9621b7c1,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.14.26.51_veh-45,E1_UNRELATED_HISTORICAL_USE,16880,2,2021.09.10.14.26.51_veh-45_00045_00137,debf103fb1105e8d,COMPLETE,train_pittsburgh,5f1010c0bfff0878b66b64459881a3e3dbc316c4d8c9534dd1856cd525944a95,000e806589e4b02f188841b6738722c827e81a004d2cfec3dda4d3d77f281884,true,11.971590,true,true,0110f587b8b9b47c50f451053987ae983815dade113fecbedcf5c5b60efb6d0e,true,true,true,true,0089df64951d59d260e128b0fea62b01852cf900a4155f33eec35a8dd21e7c95,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.14.44.55_veh-42,E1_UNRELATED_HISTORICAL_USE,29169,1,2021.09.10.14.44.55_veh-42_01037_01315,28c5d6bb794c5c71,COMPLETE,train_pittsburgh,5d4fd77a3bf631ac8bab5ebeb14c71ba521b18cabdfe72966fd8bef2082d8957,00059c65ec26750fe002172af68db84ac6efa685e8438bb973d188a061e59ce5,true,8.105791,true,true,804b25e6a40c42855308aa46d59dca67b6abb94d1d35df91b4ca6df584eaed7f,true,true,true,true,579637299ddbd212969092ce46595eb08218a0dacc469b77006438313d6c4e34,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.15.00.33_veh-45,E0_METADATA_ONLY,11128,5,2021.09.10.15.00.33_veh-45_00596_00800,af890a17dc0d56ba,COMPLETE,train_pittsburgh,5c716e494ef1ed386cf31a702d03b5ebdca8ca78b3158fd6d2f6acc7b4a69821,001ff4e83bebc83ccc59effedfc26f96622d4870b7897462d55d949848e10a8c,true,4.959084,true,true,964500b91a515ec1350e2dee74310192790a91a9278b60f0087336718c1dc300,true,true,true,true,ce0d800ae0f48a3099cfe6395971566afadef3f09286cc5ead74a652d603c0e6,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.17.09.03_veh-42,E2_BENCHMARK_ENGINEERING,39916,1,2021.09.10.17.09.03_veh-42_00016_00105,1c3d5374be3c505c,COMPLETE,train_pittsburgh,dcc4b9dca1bae2330d96d0c3e7768391df600c05be60e22003ab214189ef5deb,0002932d735631fe8f9a9471bb3dcaa6e8203cea503c1128bff6adef51f1db30,true,11.901043,true,true,dccabbc8229b5e0fcadb421c2f50ca6800062c28168f7b7147a83019b1ee4b23,true,true,true,true,8a32bbf70c1f90e2fca14b3be0c756579c3b4c2af340915bc7c99b754cd8e0f8,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.18.03.24_veh-42,E2_BENCHMARK_ENGINEERING,39966,2,2021.09.10.18.03.24_veh-42_01572_02075,d112eb66274955f7,COMPLETE,train_pittsburgh,c157e336c9bacce72e23e13a2b964cbd3b57a30ff8daea727f39d159e2992942,00023b42cbaec0ff04550d0ec4c82141ed542672141c7fb20de37a1438433055,true,9.059208,true,true,20fa150c9b0b5453d34ee79ba6d54cb068de0749afab147028d1808fa565f89b,true,true,true,true,ef62c48f770a98af701cfd6d15568e6b49b5ee13a09091d935a2820cd45ddf6d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.19.22.47_veh-42,E1_UNRELATED_HISTORICAL_USE,31987,1,2021.09.10.19.22.47_veh-42_01062_02421,5ad206dc981259b5,COMPLETE,train_pittsburgh,954fec45883c14531a5422203df42caec93949e05c2d27517d986e43dc9668b6,000088e16adc43c86412565cdc09b2bd251f4558ea3345f6a7b78dc3143e81d7,true,5.908585,true,true,6b52d14feb245727816ad843eaa484926142532b47a4f78f8087719ed3f98411,true,true,true,true,7a36e04a952a29a5ac38ccb300f465373855395f5418766e2bc8dd7eddbd501f,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.10.20.06.13_veh-42,E1_UNRELATED_HISTORICAL_USE,22079,3,2021.09.10.20.06.13_veh-42_01090_01664,b8b8f50d39be53eb,COMPLETE,train_pittsburgh,2339a1e54f6cbcf517900c7673007f541b12c67893876aa929aee92ce4d044ae,000a5ae314e6643d318bc2ce9d889a04d27e1093bac89bf148eedb799666d999,true,8.022508,true,true,c7cf20a1f674a035f9d87011db06ee627ba382074d5581c705834d3b516b0f91,true,true,true,true,f45542f1c8f0e18c867dfbaf8bc14c02382e265bc5166cdd8a961259f83c0938,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.13.13.20.43_veh-45,E1_UNRELATED_HISTORICAL_USE,32009,3,2021.09.13.13.20.43_veh-45_02418_02734,26f309bdf7bd548a,COMPLETE,train_pittsburgh,7583993b2f0ecd9f66ec452cc351f90fcfafe754e9f2cda9abb6873e34ac3fa1,00048fa982c83be6523fd0759f744a4b632a16b7db918f212a091b9eb4042c4a,true,7.762832,true,true,280f03e0fdc74d2c42e0e3301c8d15b439c1d92aae075de146f6582b39291951,true,true,true,true,631608851bd7d5352ac31e88b3028d1c0f00a9d19b58057c00848940e0edec8b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.13.14.24.27_veh-45,E2_BENCHMARK_ENGINEERING,31729,5,2021.09.13.14.24.27_veh-45_00963_01115,7b1ae9290d285d28,COMPLETE,train_pittsburgh,0c4b43b486c4a97c5c2dc52009f29379fe008278cc35627596e7a8565f6b2ce2,000b4bc0df69a2487781aca6f8c38abab9e8f1afc55103422589b472f7d85110,true,12.940033,true,true,083bc0d1491c8c717af9bd88d9004ebaa17549abdb514f1727d410cfafd4819d,true,true,true,true,50f1f069929a9b22c4eb2c6d52405367dbeccd05428532c66f41737a91c41db6,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.13.18.55.23_veh-45,E2_BENCHMARK_ENGINEERING,33529,7,2021.09.13.18.55.23_veh-45_02833_02990,a1903899a7955289,COMPLETE,train_pittsburgh,fab8df4bcb0342aa232d1bfbf3a6269ef87c25c13345ec7cd0765788acad2378,0006680a06a6149d44b953cad1bcd56d8d789b167100c80d1236599946e9fa76,true,6.313095,true,true,471a47d9ae75c9101f333b95b524e7a8747a6b4251c1ab3c0cd58f402ba3d1ae,true,true,true,true,8458cfa8a6f27869442dc91e10d1e0349f4956f511ba151fd481e6867981a98d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.13.19.54.06_veh-45,E2_BENCHMARK_ENGINEERING,30085,4,2021.09.13.19.54.06_veh-45_00016_00242,b3b4ce26fc47564c,COMPLETE,train_pittsburgh,a90db59415d82054a985617f78011e597dd5fb4cf6755481438554925ad32b6e,000567632aed001d43429347ec204eaeddae0a806aff229e88da34dde762123d,true,7.359358,true,true,4dd74709f11a5d3a5dfe5b07ae8716c47b2dc4d8767d197d26208d8c6d41223a,true,true,true,true,489245b1b7d0e72f7f0052bdc0fdd40d8102810f087e16c9d1a74bf676061954,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.13.21.07.09_veh-45,E1_UNRELATED_HISTORICAL_USE,11367,1,2021.09.13.21.07.09_veh-45_00503_00734,4efafc3aec145719,COMPLETE,train_pittsburgh,fb67faa9208292293f728782c28687b6d2ad15ed2c24f185de96be890ddceddc,00014633056d43955e2e37fc460390687ecbfde419c50c32366030139bfbbd65,true,12.543944,true,true,b29b72d8a52bb42e7a6a26339bfb767df873dd1482ff8dc514aeecd0514aa02e,true,true,true,true,7c7e31f1b1f8426ee64acfbe64c1d7bf929c2903c4cac190915e8da4bb64edb5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.12.49.18_veh-45,E1_UNRELATED_HISTORICAL_USE,16141,6,2021.09.15.12.49.18_veh-45_01155_01320,405659bb185156da,COMPLETE,train_pittsburgh,3a0d3f7697b397a16e1398b1f318eb727561dc76a5a9f3df4f97b203968611bb,000c6a844e8810cbc6bf1d32dcd2ed3efd73d33ea53f07928a166fc0e98795fe,true,10.438645,true,true,639470006023ce11441470666f1779615f1e13c85b58760eb2fcd821d897e2f6,true,true,true,true,4a3e863d129758ccf43d930c39b06483ff93ccec6ee4c2f8e5ba070f1ba4671c,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.13.06.21_veh-42,E1_UNRELATED_HISTORICAL_USE,39351,9,2021.09.15.13.06.21_veh-42_00169_00749,f9b4e537c6fc5190,COMPLETE,train_pittsburgh,f2fcf6b1cdee1b6bd194ec30c15d9c75df6b8362eb2fc0fff8c5725c3e2a845e,000f9186e63f00a8eeef1bacc27b968c80e8cc0455f6c84947bf1f3b24769ba9,true,8.604883,true,true,9fbe0dc8633b84b0df662daa21807cdb45ba091b0e0a8b78cb42267e28f7267f,true,true,true,true,9872f3d159a172da47b07d2712ee2957426d794d37117f0c0b9f01787b9fc17e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.13.26.07_veh-45,E1_UNRELATED_HISTORICAL_USE,21133,4,2021.09.15.13.26.07_veh-45_00278_00999,b2bd39778db45c96,COMPLETE,train_pittsburgh,59a3df5e7a90fbb2e3a963db6d2feab9fde6d5f07bdb2085509f504ebd79a0ea,000742715779c1a055ae9b9299e314cd6d19d9e00f1a463edc71138542fd39e5,true,7.435228,true,true,8c4592f838223e791eceb044e425fc1dabfa51c4d9a7a03f3bab8dff8ebc22d0,true,true,true,true,49d8dbbf0dbcc764d848a09d58bf58cd981fc43dc0a739c9288c3da38a35af17,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.14.18.26_veh-45,E1_UNRELATED_HISTORICAL_USE,23285,1,2021.09.15.14.18.26_veh-45_00987_01261,160b21957ed45ea2,COMPLETE,train_pittsburgh,032005780d9eadf8000bb2136b5b35f2ef42733ae36c7b0b59cd402a255be73f,00023170e6f884cc7e0bcbb3fb4204d7097bbe026f47a4cda79d18169a701d29,true,7.577570,true,true,eb42ee0387ae39f7dbc9685c78f18ef9e76a9a7abd588fdeee1d4f7e34f4ee2d,true,true,true,true,c8a126dbf38a58bc9a63a79a7b0bb684f746adf822d029f9002929b52e08319b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.14.30.33_veh-42,E1_UNRELATED_HISTORICAL_USE,37240,5,2021.09.15.14.30.33_veh-42_02304_02447,c59bf3e1dbe45886,COMPLETE,train_pittsburgh,91f83ad5bcdb8ce33bbed0bd78cde20bd14e74af166b774449ecb81e12a185cb,000ffda9617c83ed574f95dba5212d4b2cdb26c4b234e848646f49b26288269a,true,7.002174,true,true,4131d2957ae3825c26f91e5f21d603c8a4a1500648b226bef969719780329db8,true,true,true,true,e9c906dd6a3366fac16ddd70da1814a062a08be719aa6423d9c3383e25b9488c,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.14.57.57_veh-45,E1_UNRELATED_HISTORICAL_USE,25517,1,2021.09.15.14.57.57_veh-45_00346_01183,03cd173da4e458d8,COMPLETE,train_pittsburgh,8dcdb775c874ac370a530492bc83b49d233a33e82b07b11ca78c41e3089d6810,00017afbdf9832c1940bfb4e4ce00e9866fe8491082253a692f16287558eb12d,true,8.225763,true,true,f53a6f01833e30b64dc3ae22fb41e0f10a3d19390f643a3c1737942e3968d82c,true,true,true,true,6faed51571574fcdfdc557469797d6190b98352a658f5aa0c620b6aaa1a680e3,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.17.01.41_veh-45,E1_UNRELATED_HISTORICAL_USE,21191,1,2021.09.15.17.01.41_veh-45_00425_01226,9413fcc3ce605f29,COMPLETE,train_pittsburgh,0bb10dfa9db07c0a4c07cd9bf3e4bd0f6d33c2b9bccc5eb79ac696459091a7e5,0003a660cdb14a7e049db11e68e0f4c554d21e908a34fd7e1f36968400c3f26d,true,5.694389,true,true,ecdc674de907c9d4114dc6012c61930884804f79e8309ae0c397e82d11ac799a,true,true,true,true,5724664c6d13c6d0fd94e3b805fd020443e94523fcc16f3245510a608975ff00,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
