dataset_release,db_version,source_database_reproducible_identity,source_alias_paths,log_id,log_name,db_file,vehicle_name,source_split,map_location,map_version,log_date,log_timestamp_us,lidar_timestamp_min_us,lidar_timestamp_max_us,runnable_timestamp_min_us,runnable_timestamp_max_us,scene_count,lidar_pc_count,runnable_scenario_token_count,runnable_scenario_token_min,runnable_scenario_token_max,runnable_scenario_token_set_sha256,runnable_scenario_type_family_counts_json,runnable_tagged_distinct_token_count,runnability_rule,materialization_level,historical_token_matches_in_log,historical_log_excluded
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1065;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02529_02595.db;size:4362240;mtime_ns:1663912229000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02529_02595.db,2c104da652f65c4b,2021.09.10.14.44.55_veh-42_02529_02595,2021.09.10.14.44.55_veh-42_02529_02595.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-10,1631285214149783,1631287743349804,1631287809300096,,,4,1320,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1024;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.18.55.23_veh-45_01374_01434.db;size:4194304;mtime_ns:1663912233000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.18.55.23_veh-45_01374_01434.db,5c97930aae0859ef,2021.09.13.18.55.23_veh-45_01374_01434,2021.09.13.18.55.23_veh-45_01374_01434.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-13,1631559416150215,1631560790599916,1631560850550368,,,4,1200,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:903;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.19.54.06_veh-45_00781_00843.db;size:3698688;mtime_ns:1663912233000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.19.54.06_veh-45_00781_00843.db,7c7913812d8053b6,2021.09.13.19.54.06_veh-45_00781_00843,2021.09.13.19.54.06_veh-45_00781_00843.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-13,1631562916350195,1631563698350071,1631563760299904,,,4,1240,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:2484;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.21.07.09_veh-45_00809_00895.db;size:10174464;mtime_ns:1663912233000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.13.21.07.09_veh-45_00809_00895.db,8276ef00668c5060,2021.09.13.21.07.09_veh-45_00809_00895,2021.09.13.21.07.09_veh-45_00809_00895.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-13,1631567292500183,1631568102449967,1631568188400162,1631568132500303,1631568152450407,5,1720,400,00de483e6cfc5617,ff10bd621c8a5883,249a0db19ea3af3820edd2225b74a6a8c59bdd4f5c91eb906428e1b5f16719d2,"{""stationary"":{""distinct_tokens"":384,""tag_rows"":384},""stationary_at_traffic_light_with_lead"":{""distinct_tokens"":24,""tag_rows"":24}}",384,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1423;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.12.49.18_veh-45_01823_01896.db;size:5828608;mtime_ns:1663912238000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.12.49.18_veh-45_01823_01896.db,b0466bf6ca7a55b8,2021.09.15.12.49.18_veh-45_01823_01896,2021.09.15.12.49.18_veh-45_01823_01896.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-15,1631710317799687,1631712141449830,1631712214399580,,,4,1460,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1173;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.13.06.21_veh-42_03263_03326.db;size:4804608;mtime_ns:1663912238000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.13.06.21_veh-42_03263_03326.db,bda29f1390e55643,2021.09.15.13.06.21_veh-42_03263_03326,2021.09.15.13.06.21_veh-42_03263_03326.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-15,1631711267999146,1631714531199932,1631714594149727,,,4,1260,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1299;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.14.30.33_veh-42_00503_00575.db;size:5320704;mtime_ns:1663912239000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.15.14.30.33_veh-42_00503_00575.db,95f18cf0f0035f03,2021.09.15.14.30.33_veh-42_00503_00575,2021.09.15.14.30.33_veh-42_00503_00575.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-15,1631716296849382,1631716800449336,1631716872399157,,,4,1440,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:3181;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.12.58.10_veh-45_01052_01117.db;size:13029376;mtime_ns:1663912244000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.12.58.10_veh-45_01052_01117.db,bc59a2c6542e5ca5,2021.09.17.12.58.10_veh-45_01052_01117,2021.09.17.12.58.10_veh-45_01052_01117.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631883574649764,1631884626999472,1631884691949587,,,4,1300,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1110;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.14.16.10_veh-42_00206_00278.db;size:4546560;mtime_ns:1663912245000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.14.16.10_veh-42_00206_00278.db,916d69edd1e95817,2021.09.17.14.16.10_veh-42_00206_00278,2021.09.17.14.16.10_veh-42_00206_00278.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631888231649468,1631888438149973,1631888510099877,,,4,1440,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1577;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_00031_00099.db;size:6459392;mtime_ns:1663912245000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_00031_00099.db,704a23fb26905919,2021.09.17.16.35.20_veh-45_00031_00099,2021.09.17.16.35.20_veh-45_00031_00099.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631896653549319,1631896684649891,1631896752599903,,,4,1360,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:2457;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_01400_01477.db;size:10063872;mtime_ns:1663912245000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_01400_01477.db,855deb4706a35eda,2021.09.17.16.35.20_veh-45_01400_01477,2021.09.17.16.35.20_veh-45_01400_01477.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631896653549319,1631898053649142,1631898130599691,,,4,1540,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:2421;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_02942_03004.db;size:9916416;mtime_ns:1663912245000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.16.35.20_veh-45_02942_03004.db,8c62422030f25e6c,2021.09.17.16.35.20_veh-45_02942_03004,2021.09.17.16.35.20_veh-45_02942_03004.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631896653549319,1631899595649487,1631899657599483,,,4,1240,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1762;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.19.20.02_veh-45_00427_00498.db;size:7217152;mtime_ns:1663912246000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.17.19.20.02_veh-45_00427_00498.db,16b11f10c82c5c93,2021.09.17.19.20.02_veh-45_00427_00498,2021.09.17.19.20.02_veh-45_00427_00498.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-17,1631906458349935,1631906886049659,1631906957000401,,,4,1420,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:991;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.13.46.45_veh-42_00252_00316.db;size:4059136;mtime_ns:1663912248000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.13.46.45_veh-42_00252_00316.db,173d882c291f5dba,2021.09.20.13.46.45_veh-42_00252_00316,2021.09.20.13.46.45_veh-42_00252_00316.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-20,1632145734699494,1632145987400028,1632146051349312,,,4,1280,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1407;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.13.46.45_veh-42_02535_02599.db;size:5763072;mtime_ns:1663912248000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.13.46.45_veh-42_02535_02599.db,00b8565105f35760,2021.09.20.13.46.45_veh-42_02535_02599,2021.09.20.13.46.45_veh-42_02535_02599.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-20,1632145734699494,1632148270399465,1632148334349607,,,4,1280,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1118;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.04.18_veh-08_00156_00218.db;size:4579328;mtime_ns:1663912248000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.04.18_veh-08_00156_00218.db,0bc5126595305c3d,2021.09.20.14.04.18_veh-08_00156_00218,2021.09.20.14.04.18_veh-08_00156_00218.db,veh-08,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-20,1632146761099604,1632146917349687,1632146979300291,,,4,1240,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1450;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.04.18_veh-08_00245_00313.db;size:5939200;mtime_ns:1663912248000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.04.18_veh-08_00245_00313.db,11bf85b295af5200,2021.09.20.14.04.18_veh-08_00245_00313,2021.09.20.14.04.18_veh-08_00245_00313.db,veh-08,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-20,1632146761099604,1632147006350076,1632147074299884,,,4,1360,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1263;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.38.07_veh-42_00122_00182.db;size:5173248;mtime_ns:1663912248000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.20.14.38.07_veh-42_00122_00182.db,bf6373eaa7cb5dfd,2021.09.20.14.38.07_veh-42_00122_00182,2021.09.20.14.38.07_veh-42_00122_00182.db,veh-42,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-20,1632148778799280,1632148901299629,1632148961249642,,,4,1200,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:8774;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01600_01735.db;size:35938304;mtime_ns:1663912251000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.16.42.24_veh-08_01600_01735.db,ef68637cf9fa5186,2021.09.21.16.42.24_veh-08_01600_01735,2021.09.21.16.42.24_veh-08_01600_01735.db,veh-08,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-21,1632242622399670,1632244223099944,1632244358049916,1632244262399686,1632244322349657,7,2700,1200,00190270d92a5351,ffde76d1870e5f0a,abe94cb0f9f1f6e13915d44ec5e63c9e8783a976b1f499397dca7d6ccca84e5e,"{""near_pedestrian_on_crosswalk"":{""distinct_tokens"":143,""tag_rows"":143},""stationary"":{""distinct_tokens"":1170,""tag_rows"":1170},""stopping_at_crosswalk"":{""distinct_tokens"":10,""tag_rows"":10}}",1175,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:968;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.18.07.37_veh-45_00118_00178.db;size:3964928;mtime_ns:1663912251000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.18.07.37_veh-45_00118_00178.db,6d2f67eb66065b3d,2021.09.21.18.07.37_veh-45_00118_00178,2021.09.21.18.07.37_veh-45_00118_00178.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-21,1632247727899719,1632247846450112,1632247906399835,,,4,1200,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1493;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.19.41.31_veh-45_00522_00582.db;size:6115328;mtime_ns:1663912252000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.19.41.31_veh-45_00522_00582.db,f8d13621f19f5314,2021.09.21.19.41.31_veh-45_00522_00582,2021.09.21.19.41.31_veh-45_00522_00582.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-21,1632253367400435,1632253890099648,1632253950050150,,,4,1200,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1592;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.20.04.35_veh-08_03266_03333.db;size:6520832;mtime_ns:1663912252000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.21.20.04.35_veh-08_03266_03333.db,81f209f1fbe858e8,2021.09.21.20.04.35_veh-08_03266_03333,2021.09.21.20.04.35_veh-08_03266_03333.db,veh-08,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-21,1632254773099675,1632258039299796,1632258106249736,,,4,1340,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:1237;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.23.13.54.40_veh-45_02221_02295.db;size:5066752;mtime_ns:1663912260000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.23.13.54.40_veh-45_02221_02295.db,ea3041449e195cf0,2021.09.23.13.54.40_veh-45_02221_02295,2021.09.23.13.54.40_veh-45_02221_02295.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-23,1632405364349531,1632407585899491,1632407659849639,,,4,1480,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
nuplan-v1.1_LOCAL_PATH_CONVENTION,sqlite:3.53.1;schema_sha256:6cc76ba986501f0b50b3f30be4fe99285f7fd664299483d0b028e4d7ec3a07a4;page_count:953;page_size:4096,path:/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.23.14.44.24_veh-45_00151_00217.db;size:3903488;mtime_ns:1663912260000000000,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.23.14.44.24_veh-45_00151_00217.db,60a240378e6d568f,2021.09.23.14.44.24_veh-45_00151_00217,2021.09.23.14.44.24_veh-45_00151_00217.db,veh-45,train_pittsburgh,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,2021-09-23,1632408308199807,1632408460049733,1632408525999906,,,4,1320,0,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,{},0,official-compatible scene rank: ROW_NUMBER(scene ORDER BY name)>=3 and <scene_count-1,ONE_ROW_PER_LOG; complete sorted runnable-token set bound by count/min/max/SHA256,0,false
